2.051780083108911690e-02,-1.864886656030465550e-01,-3.684807711523044649e+00,-1.975215147824123108e-01,-1.074351929311382126e+00
-2.630015058894441538e-02,-1.970987856633047708e-01,-3.630328922065158448e+00,-3.159250673089997741e-01,-1.204779847503272272e+00
-7.206977651278478891e-02,-2.071537871699886124e-01,-3.591485202327340254e+00,-4.413562029896294647e-01,-1.336182415169195448e+00
-1.157427514442388172e-01,-2.160985515695236781e-01,-3.557716593695815277e+00,-5.702877520057816341e-01,-1.252606124938539178e+00
-1.562707498871133416e-01,-2.233779603083356213e-01,-3.506408994049790451e+00,-6.964222250698074435e-01,-1.116330309902451079e+00
-1.926054463452152310e-01,-2.284368948328500404e-01,-3.436263416024983197e+00,-8.176505708800163585e-01,-9.761558969702308630e-01
-2.236985153223512990e-01,-2.307202365894925611e-01,-3.346592268355603750e+00,-9.314971733076402582e-01,-8.311082366678452793e-01
-2.485016313223283313e-01,-2.296728670246888371e-01,-3.417402556798514013e+00,-8.695576960660135191e-01,-6.802126795212619648e-01
-2.659664688489532525e-01,-2.247396675848644665e-01,-3.408924808299024445e+00,-8.678475997962493693e-01,-5.224945760564472241e-01
-2.750447024060327927e-01,-2.153655197164450197e-01,-3.259326922889524081e+00,-9.382272993979382525e-01,-3.569792767993683613e-01
-2.756580177309290169e-01,-2.025327492581700251e-01,-3.094239197802510777e+00,-9.841298177793963431e-01,-1.854184428209791902e-01
-2.677281005610039899e-01,-1.872236820487788167e-01,-2.919444967174596783e+00,-1.001224892139792821e+00,-9.563735192232997173e-03
-2.511766366336196654e-01,-1.704206439270108675e-01,-2.741118985143197406e+00,-9.965308103458184741e-01,3.090717919805627267e-02
-2.259253116861380806e-01,-1.531059607316055948e-01,-2.562017091363889776e+00,-9.909935127330489202e-01,3.090717919805755290e-02
-1.918958114559212724e-01,-1.362619583013024160e-01,-2.383875848131883135e+00,-9.854859155766508838e-01,3.090717919805866312e-02
-1.490098216803312225e-01,-1.208709624748407624e-01,-2.208446079944346607e+00,-9.800621491602528046e-01,3.090717919805740371e-02
-9.718902809672999576e-02,-1.079152990909600374e-01,-2.037478575934345670e+00,-9.747775067521239345e-01,2.938171384616126286e-02
-3.635511644247957364e-02,-9.837729398839969996e-02,-1.873063545607436042e+00,-9.835054127428105586e-01,-1.354513531946960614e-01
3.126288448098222400e-02,-9.179606983921936858e-02,-1.718096748731392509e+00,-1.017320565172103120e+00,-2.942313733001384879e-01
1.034359458722176189e-01,-8.771074931547873099e-02,-1.575696045745334839e+00,-1.072579380494545376e+00,-4.345926698353287376e-01
1.779350389297887913e-01,-8.566045508923743335e-02,-1.442213021959504182e+00,-1.134541059737378177e+00,-4.345926698353271833e-01
2.525311348522579213e-01,-8.518430983255513567e-02,-1.313776695584778498e+00,-1.194160105157919149e+00,-4.345926698353299589e-01
3.249952048381872238e-01,-8.582143621749148410e-02,-1.190239177258316960e+00,-1.251505165734920100e+00,-4.345926698353197448e-01
3.930982200861389275e-01,-8.711095691610613867e-02,-1.074426906590192576e+00,-1.312461323890316223e+00,-5.489183149118416205e-01
4.546111517946751501e-01,-8.859199460045874552e-02,-9.714473681640748426e-01,-1.384721324089225991e+00,-6.748040160437533963e-01
5.073049711623581759e-01,-8.980367194260897856e-02,-1.057279825354829450e+00,-1.306694371874227212e+00,-7.957779911199041045e-01
5.513509991982241676e-01,-9.098826976499746477e-02,-1.047073197865296068e+00,-1.321551036975895599e+00,-9.107674686427336130e-01
5.869205569113093990e-01,-9.238806889006487277e-02,-9.994420317205308102e-01,-1.390456031137565329e+00,-1.018699677114681235e+00
6.141849653106499218e-01,-9.424535014025185731e-02,-9.505065416557091362e-01,-1.479952987204826709e+00,-1.122174659913509842e+00
6.333155454052818989e-01,-9.680239433799905924e-02,-9.003541171441339364e-01,-1.575192584546782015e+00,-1.033059320792215185e+00
6.444836182042417150e-01,-1.003014823057471472e-01,-8.302594933147878775e-01,-1.677680483174706305e+00,-9.088141054789945494e-01
6.478605047165655328e-01,-1.049848948659367343e-01,-7.442441793286641571e-01,-1.774057874815467617e+00,-7.617285538173509396e-01
6.436175259512895153e-01,-1.110949128410085029e-01,-6.079601568047605653e-01,-1.883004098390584247e+00,-5.870283567891689813e-01
6.319260029174498250e-01,-1.188738170534031080e-01,-4.271025615205353287e-01,-1.983626138268833827e+00,-4.801288189863153200e-01
6.124547781117369860e-01,-1.279103821897684679e-01,-2.207524065378801414e-01,-2.091774531847518936e+00,-4.852552742481174852e-01
5.848726940308417444e-01,-1.377933829367524732e-01,2.194343890322664192e-03,-2.210005063167572725e+00,-4.896947221598723643e-01
5.488485931714547350e-01,-1.481115939810030424e-01,2.339694905797999047e-01,-2.334449004685012596e+00,-4.959141053061306148e-01
5.040513180302663709e-01,-1.584537900091681772e-01,4.667539231921039589e-01,-2.461332338331128966e+00,-5.020191210655207126e-01
4.501497111039673982e-01,-1.684087457078957129e-01,6.943552773932468725e-01,-2.586662524224427440e+00,-5.047713131303167566e-01
3.868126148892484517e-01,-1.775652357638336509e-01,9.105443256347652836e-01,-2.706515465505882290e+00,-5.076828776767244866e-01
3.137088718828000000e-01,-1.855120348636298266e-01,1.117759617211298684e+00,-2.799100507118231995e+00,-3.081996893797348536e-01
2.305073245813127336e-01,-1.918379176939322139e-01,1.313602535546581018e+00,-2.840424286252908104e+00,-1.077088663411704672e-01
1.375679204473261030e-01,-1.967808326391114471e-01,1.353748620487816412e+00,-2.848644554665800577e+00,6.967842446160239789e-02
3.525060694337958656e-02,-2.005787280835380493e-01,1.197556520979528694e+00,-2.872047595731480829e+00,2.277786974588495994e-01
-7.608466846798736527e-02,-2.034695524115827103e-01,1.061179922609750470e+00,-2.914113999976041036e+00,3.706171550637301637e-01
-1.960779583242353019e-01,-2.056912540076159812e-01,1.141137814771763459e+00,-2.874246506556702663e+00,5.022189996894029784e-01
-3.243693151628247451e-01,-2.074817812560084962e-01,1.245969714350598334e+00,-2.807893714215603964e+00,6.263649006505581651e-01
-4.605987915212161887e-01,-2.090790825411308340e-01,1.339086044154150779e+00,-2.731572178529283690e+00,7.468355272618860674e-01
-6.044064399368702656e-01,-2.107211062473536012e-01,1.422423379001983790e+00,-2.644532762466726084e+00,8.674115488380766958e-01
-7.554323129472473308e-01,-2.126458007590474319e-01,1.496818657589808588e+00,-2.544852440634312707e+00,9.918736346938205051e-01
-9.107907350096436927e-01,-2.148198689319366639e-01,1.558872673329743552e+00,-2.435459745833560952e+00,1.117724164974487344e+00
-1.067596030581355437e+00,-2.172100136217455790e-01,1.606348018376915654e+00,-2.320193399920821964e+00,1.242465519825449505e+00
-1.222962524119678651e+00,-2.197829376841985982e-01,1.593862726476268588e+00,-2.376065443494412843e+00,1.363600079392077058e+00
-1.374004540081909642e+00,-2.225053439750199757e-01,1.577315108136988275e+00,-2.485776953912700815e+00,1.478630223819741074e+00
-1.517836402925344608e+00,-2.253439353499340769e-01,1.573979848630049361e+00,-2.493447337831744992e+00,1.589388383744168021e+00
-1.651572437107279523e+00,-2.282654146646652393e-01,1.566110320841506143e+00,-2.385468063658339410e+00,1.697706989801084365e+00
-1.772326967085010585e+00,-2.312364847749378005e-01,1.548170069555277140e+00,-2.285523679241331152e+00,1.805418472626215909e+00
-1.877214317315833991e+00,-2.342238485364760703e-01,1.579210483829061040e+00,-2.389888355597458602e+00,1.914355262855289563e+00
-1.966084404320369572e+00,-2.372384949898493356e-01,1.621526152935315324e+00,-2.490491120528939284e+00,2.023549469179671600e+00
-2.038787144619236713e+00,-2.402914131756268834e-01,1.674174869191495940e+00,-2.585281917665624096e+00,2.132033200290728736e+00
-2.095172454733055023e+00,-2.433935921343779452e-01,1.735736416469799703e+00,-2.672498440693943156e+00,2.238838564892205341e+00
-2.135090251182444554e+00,-2.465560209066717245e-01,1.804241738699001285e+00,-2.750897962900997307e+00,2.340879306778294477e+00
-2.158390450488024914e+00,-2.497896885330775363e-01,1.874732693972315234e+00,-2.816885881972420069e+00,2.437474508740059331e+00
-2.164922969170415712e+00,-2.531055840541646673e-01,1.941055821836283002e+00,-2.868578999501537830e+00,2.521588158839910498e+00
-2.154537723750236555e+00,-2.565146965105023491e-01,1.999079255418831469e+00,-2.907618474580097256e+00,2.580262804847155422e+00
-2.127084630748107053e+00,-2.600280149426598131e-01,2.009792393585410064e+00,-2.914758963175684503e+00,2.634346430578956344e+00
-2.085399045075328139e+00,-2.632896978244736452e-01,1.981347417625409335e+00,-2.898994729859198927e+00,2.606928039294691413e+00
-2.032316321643199419e+00,-2.659439036297804315e-01,2.020520191408031074e+00,-2.923263387152431836e+00,2.577614185041662065e+00
-1.970671815363022494e+00,-2.676347908324167579e-01,2.050655343433904765e+00,-2.942351028252323530e+00,2.584367976519728050e+00
-1.903300881146097190e+00,-2.680065179062192660e-01,2.112667482903240135e+00,-2.984291912945188141e+00,2.509486985716918639e+00
-1.833038873903724220e+00,-2.667032433250244861e-01,2.166404040740096626e+00,-3.026541438079102253e+00,2.441116958509534474e+00
-1.762721148547204075e+00,-2.633691255626688932e-01,2.223880380171726401e+00,-3.076454703718917827e+00,2.431234111745385285e+00
-1.695183059987837026e+00,-2.576483230929892398e-01,2.289097653551526168e+00,-3.127994451794591679e+00,2.514382296573254294e+00
-1.633259963136924009e+00,-2.491849943898220565e-01,2.363764185880275814e+00,-3.177179774447417504e+00,2.603822882535197003e+00
-1.578674004669736730e+00,-2.390035448722881428e-01,2.451095384276498201e+00,-3.223571278474409496e+00,2.702751590143515514e+00
-1.533147331261546897e+00,-2.281283799595083539e-01,2.524960016032694821e+00,-3.254954658506296283e+00,2.814364139910512819e+00
-1.498402089587626662e+00,-2.175839050706035727e-01,2.401690377964287748e+00,-3.221719781792343973e+00,2.942122308619051552e+00
-1.476160426323248176e+00,-2.083945256246946542e-01,2.255802099589351517e+00,-3.201322873844092420e+00,3.027288344290155475e+00
-1.468144488143683146e+00,-2.015846470409024260e-01,2.086133137974006235e+00,-3.181724352008546752e+00,3.025989349549712770e+00
-1.476076421724203280e+00,-1.981786747383477709e-01,1.889198206365821031e+00,-3.161065795330744610e+00,3.092808217632561529e+00
-1.501678373740080730e+00,-1.992010141361514886e-01,1.661323589177695181e+00,-3.176046930845268790e+00,-2.961511383959984478e+00
-1.546672490866587868e+00,-2.056760706534344618e-01,1.715958116412291456e+00,-3.141301142086659226e+00,-2.698276438243238040e+00
-1.607280241328088888e+00,-2.160956336232887076e-01,1.953964994341366168e+00,-2.983074492908878383e+00,-2.411492388325846115e+00
-1.679723093348949536e+00,-2.289514923788062983e-01,2.144120483704789137e+00,-2.753117296340636955e+00,-2.111979370136868539e+00
-1.760222515153534228e+00,-2.427354362530792231e-01,2.258415359832212310e+00,-2.475437615329059149e+00,-1.810557519605368260e+00
-1.844999974966208267e+00,-2.559392545791995266e-01,2.285629722965781152e+00,-2.185242063095343301e+00,-1.518046972660405558e+00
-1.930276941011336511e+00,-2.670547366902592534e-01,2.235422881321795341e+00,-1.916669111967735706e+00,-1.296059794958962064e+00
