-3.259036242961883545e-01,-9.078685194253921509e-02,2.036999999999999922e+00,-3.141000000000000014e+00,2.309000000000000163e+00
-2.790532410144805908e-01,-9.152406454086303711e-02,2.004918665477117390e+00,-3.103953687223034663e+00,2.259988551073619956e+00
-2.318328171968460083e-01,-9.228196740150451660e-02,1.974690821517758543e+00,-3.065380137156874962e+00,2.210977102147239304e+00
-1.842291057109832764e-01,-9.305949509143829346e-02,1.946389064560843929e+00,-3.025371989633031777e+00,2.161965653220859096e+00
-1.362290829420089722e-01,-9.385567158460617065e-02,1.920081365275172480e+00,-2.984025329871540233e+00,2.112954204294478444e+00
-8.782014250755310059e-02,-9.466923773288726807e-02,1.895830905318254711e+00,-2.941439457718726391e+00,2.063942755368098236e+00
-3.899009525775909424e-02,-9.549881517887115479e-02,1.873695925596634115e+00,-2.897716649164594038e+00,2.014931306441717584e+00
1.027258764952421188e-02,-9.634289890527725220e-02,1.853729586392120154e+00,-2.852961910712580540e+00,1.965919857515337377e+00
5.997917801141738892e-02,-9.719968587160110474e-02,1.835979839689858117e+00,-2.807282727191600102e+00,1.916908408588956947e+00
1.101397424936294556e-01,-9.806724637746810913e-02,1.820489314014861471e+00,-2.760788803616038400e+00,1.867896959662576517e+00
1.607635915279388428e-01,-9.894351661205291748e-02,1.807295212053584788e+00,-2.713591801713658214e+00,1.818885510736196087e+00
2.118592560291290283e-01,-9.982614964246749878e-02,1.796429221306414359e+00,-2.665805071754178357e+00,1.769874061809815657e+00
2.634335458278656006e-01,-1.007125303149223328e-01,1.787917437985658164e+00,-2.617543380322584490e+00,1.720862612883435450e+00
3.154923021793365479e-01,-1.015999689698219299e-01,1.781780304341805010e+00,-2.568922634690957718e+00,1.671851163957054798e+00
3.680395781993865967e-01,-1.024854853749275208e-01,1.778032559568570647e+00,-2.520059604450779922e+00,1.622839715030674590e+00
4.210778474807739258e-01,-1.033658012747764587e-01,1.776683204404640781e+00,-2.471071641074257919e+00,1.573828266104294160e+00
4.746073782444000244e-01,-1.042375862598419189e-01,1.777735479517125849e+00,-2.422076396078181926e+00,1.524816817177913730e+00
5.286270380020141602e-01,-1.050971448421478271e-01,1.781186857718641381e+00,-2.373191538467179562e+00,1.475805368251533300e+00
5.831325054168701172e-01,-1.059407591819763184e-01,1.787029050036703870e+00,-2.324534472134974106e+00,1.426793919325152871e+00
6.381176710128784180e-01,-1.067644059658050537e-01,1.795248025620871601e+00,-2.276222053902342335e+00,1.377782470398772663e+00
6.935737729072570801e-01,-1.075640991330146790e-01,1.805824045439813341e+00,-2.228370312868946268e+00,1.328771021472392011e+00
7.494888901710510254e-01,-1.083355098962783813e-01,1.818731709687382292e+00,-2.181094171753052535e+00,1.279759572546011803e+00
8.058485984802246094e-01,-1.090743765234947205e-01,1.833940018783839498e+00,-2.134507170888385374e+00,1.230748123619631373e+00
8.464023470878601074e-01,-1.084133312106132507e-01,1.817379944903853239e+00,-2.178059980588616718e+00,1.184149022837973853e+00
8.867505788803100586e-01,-1.077866107225418091e-01,1.798809060335033516e+00,-2.220794106600818552e+00,1.137549922056316332e+00
9.269056320190429688e-01,-1.071941256523132324e-01,1.778267684014357197e+00,-2.262616769578533304e+00,1.090950821274658811e+00
9.668793082237243652e-01,-1.066356971859931946e-01,1.755800412980495606e+00,-2.303437169037458432e+00,1.044351720493001290e+00
1.006683111190795898e+00,-1.061109676957130432e-01,1.731456025549930944e+00,-2.343166680490857079e+00,9.977526197113437689e-01
1.046328544616699219e+00,-1.056199222803115845e-01,1.705287375415168061e+00,-2.381719047860702876e+00,9.511535189296862480e-01
1.104406952857971191e+00,-1.060714721679687500e-01,1.734859488710885689e+00,-2.342352142598712383e+00,9.019117376118575002e-01
1.162757158279418945e+00,-1.064713969826698303e-01,1.766333469954010305e+00,-2.304488550331354357e+00,8.526699562940286414e-01
1.221346497535705566e+00,-1.068169102072715759e-01,1.799633017932741774e+00,-2.268220062368751844e+00,8.034281749761998936e-01
1.280139684677124023e+00,-1.071054786443710327e-01,1.834677405781179882e+00,-2.233634603068497704e+00,7.541863936583710348e-01
1.339099884033203125e+00,-1.073350459337234497e-01,1.871381676682487116e+00,-2.200816016683877940e+00,7.049446123405422870e-01
1.398188948631286621e+00,-1.075038090348243713e-01,1.909656849826566027e+00,-2.169843864103340625e+00,6.557028310227135393e-01
1.457366943359375000e+00,-1.076105162501335144e-01,1.949410136122955439e+00,-2.140793229973969147e+00,6.064610497048847915e-01
1.500000000000000000e+00,-1.076543405652046204e-01,1.990545163145999830e+00,-2.113734540676541762e+00,5.572192683870559327e-01
1.500000000000000000e+00,-1.076349616050720215e-01,2.032962208766965428e+00,-2.088733393593453780e+00,5.079774870692270738e-01
1.500000000000000000e+00,-1.075525432825088501e-01,2.076558442906719648e+00,-2.065850398083402872e+00,4.587357057513983261e-01
1.500000000000000000e+00,-1.074076816439628601e-01,2.121228176822898881e+00,-2.045141028548357998e+00,4.094939244335695783e-01
1.500000000000000000e+00,-1.072014942765235901e-01,2.166863119327227416e+00,-2.026655489949011013e+00,3.602521431157408305e-01
1.500000000000000000e+00,-1.069354861974716187e-01,2.213352639311851000e+00,-2.010438596094743513e+00,3.110103617979119717e-01
1.500000000000000000e+00,-1.066116988658905029e-01,2.260584033948251914e+00,-1.996529661003161094e+00,2.617685804800832239e-01
1.500000000000000000e+00,-1.062325090169906616e-01,2.308442801908558106e+00,-1.984962403592570812e+00,2.125267991622543651e-01
1.500000000000000000e+00,-1.058006286621093750e-01,2.356812920946889101e+00,-1.975764865938450798e+00,1.632850178444256173e-01
1.500000000000000000e+00,-1.053189635276794434e-01,2.405577129167808081e+00,-1.968959345292082164e+00,1.140432365265968695e-01
1.500000000000000000e+00,-1.047908812761306763e-01,2.454617209300008263e+00,-1.964562340026144049e+00,6.480145520876801069e-02
1.500000000000000000e+00,-1.042198389768600464e-01,2.503814275286084357e+00,-1.962584509638317876e+00,1.555967389093926290e-02
1.500000000000000000e+00,-1.036093682050704956e-01,2.553049060493615130e+00,-1.963030648909859455e+00,-3.368210742688959591e-02
1.500000000000000000e+00,-1.029631942510604858e-01,2.602202206848862609e+00,-1.965899676281789521e+00,-8.292388874471834370e-02
1.500000000000000000e+00,-1.022851914167404175e-01,2.651154554192148183e+00,-1.971184636476874807e+00,-1.321656700625470915e-01
1.500000000000000000e+00,-1.015790253877639771e-01,2.699787429153429397e+00,-1.978872717361051858e+00,-1.814074513803758393e-01
1.500000000000000000e+00,-1.008484661579132080e-01,2.747982932847777615e+00,-1.988945281003410281e+00,-2.306492326982045871e-01
1.500000000000000000e+00,-1.000972762703895569e-01,2.795624226693293135e+00,-2.001377908859442112e+00,-2.798910140160335569e-01
1.500000000000000000e+00,-9.932897984981536865e-02,2.842595815658569780e+00,-2.016140460968017134e+00,-3.291327953338623047e-01
1.500000000000000000e+00,-9.932897984981536865e-02,2.842595815658569336e+00,-2.016140460968017578e+00,-3.291327953338623047e-01
1.500000000000000000e+00,-9.859651327133178711e-02,2.885907077325378545e+00,-2.032058706645206936e+00,-3.752807514187196380e-01
1.500000000000000000e+00,-9.785484522581100464e-02,2.928437894817760068e+00,-2.049958022163961058e+00,-4.214287075035769159e-01
1.500000000000000000e+00,-9.710656106472015381e-02,2.970097709140249176e+00,-2.069800295300521675e+00,-4.675766635884342493e-01
1.500000000000000000e+00,-9.635419398546218872e-02,3.010797815886049111e+00,-2.091543276777096949e+00,-5.137246196732915271e-01
1.500000000000000000e+00,-9.560005366802215576e-02,3.050451554111412555e+00,-2.115140670221384855e+00,-5.598725757581488605e-01
1.500000000000000000e+00,-9.484639763832092285e-02,3.088974490858973354e+00,-2.140542230743400332e+00,-6.060205318430061938e-01
1.500000000000000000e+00,-9.409522265195846558e-02,3.126284600937120128e+00,-2.167693871919703419e+00,-6.521684879278635272e-01
1.500000000000000000e+00,-9.334851801395416260e-02,3.162302441572622858e+00,-2.196537780957240393e+00,-6.983164440127207495e-01
1.500000000000000000e+00,-9.260799735784530640e-02,3.196951321564628579e+00,-2.227012541791572708e+00,-7.444644000975781939e-01
1.500000000000000000e+00,-9.187535196542739868e-02,3.230157464579855642e+00,-2.259053265857399850e+00,-7.906123561824354162e-01
1.500000000000000000e+00,-9.115204960107803345e-02,3.261850166241290427e+00,-2.292591730252918403e+00,-8.367603122672927496e-01
1.500000000000000000e+00,-9.183017164468765259e-02,3.230447595601366295e+00,-2.256052969611829440e+00,-8.849438323691480868e-01
-3.105657815933227539e+00,-9.252040833234786987e-02,3.200841355773806018e+00,-2.218044114916440712e+00,-9.331273524710033129e-01
-3.057378530502319336e+00,-9.322146326303482056e-02,3.173100168835683021e+00,-2.178653392414227952e+00,-9.813108725728586501e-01
-3.008727788925170898e+00,-9.393192827701568604e-02,3.147288427698694768e+00,-2.137972235947636523e+00,-1.029494392674713987e+00
-2.959698438644409180e+00,-9.465023130178451538e-02,3.123466046640173577e+00,-2.096095074717619688e+00,-1.077677912776569213e+00
-2.910283565521240234e+00,-9.537467360496520996e-02,3.101688322229921635e+00,-2.053119114094343889e+00,-1.125861432878424662e+00
-2.860477447509765625e+00,-9.610346704721450806e-02,3.082005804975673779e+00,-2.009144109983844295e+00,-1.174044952980279888e+00
-2.810275316238403320e+00,-9.683458507061004639e-02,3.064464181985135927e+00,-1.964272137274367669e+00,-1.222228473082135114e+00
-2.759673118591308594e+00,-9.756600856781005859e-02,3.049104170916955514e+00,-1.918607352899889484e+00,-1.270411993183990340e+00
-2.708668470382690430e+00,-9.829541295766830444e-02,3.035961425466794594e+00,-1.872255754070782263e+00,-1.318595513285845788e+00
-2.657259702682495117e+00,-9.902039170265197754e-02,3.025066452607879874e+00,-1.825324932232828878e+00,-1.366779033387701237e+00
-2.605447292327880859e+00,-9.973848611116409302e-02,3.016444541778144028e+00,-1.777923823325691766e+00,-1.414962553489556463e+00
-2.553232669830322266e+00,-1.004469692707061768e-01,3.010115706178318362e+00,-1.730162454920540327e+00,-1.463146073591411689e+00
-2.500618934631347656e+00,-1.011431887745857239e-01,3.006094636317241608e+00,-1.682151690823782353e+00,-1.511329593693266915e+00
-2.447611808776855469e+00,-1.018241345882415771e-01,3.004390665912215930e+00,-1.634002973739720810e+00,-1.559513113795122141e+00
-2.394217491149902344e+00,-1.024869680404663086e-01,3.005007750223557039e+00,-1.585828066589473728e+00,-1.607696633896977589e+00
-2.340444803237915039e+00,-1.031286194920539856e-01,3.007944456873636430e+00,-1.537738793086606215e+00,-1.655880153998833038e+00
-2.286304950714111328e+00,-1.037460416555404663e-01,3.013193969171718223e+00,-1.489846778171649122e+00,-1.704063674100688264e+00
-2.231810569763183594e+00,-1.043361276388168335e-01,3.020744101936879034e+00,-1.442263188908010640e+00,-1.752247194202543490e+00
-2.272362947463989258e+00,-1.049245148897171021e-01,3.028294234702040288e+00,-1.394679599644372159e+00,-1.704063674100688264e+00
-2.313108205795288086e+00,-1.055518165230751038e-01,3.033543747000121638e+00,-1.346787584729414844e+00,-1.655880153998832816e+00
-2.354060649871826172e+00,-1.062184572219848633e-01,3.036480453650201028e+00,-1.298698311226547331e+00,-1.607696633896977589e+00
-2.395234107971191406e+00,-1.069246828556060791e-01,3.037097537961542137e+00,-1.250523404076300471e+00,-1.559513113795122363e+00
-2.436642885208129883e+00,-1.076710075139999390e-01,3.035393567556516459e+00,-1.202374686992238928e+00,-1.511329593693266915e+00
-2.478302001953125000e+00,-1.084577217698097229e-01,3.031372497695439705e+00,-1.154363922895480954e+00,-1.463146073591411689e+00
-2.520226478576660156e+00,-1.092851459980010986e-01,3.025043662095614039e+00,-1.106602554490329515e+00,-1.414962553489556463e+00
-2.562432050704956055e+00,-1.101535633206367493e-01,3.016421751265878637e+00,-1.059201445583192180e+00,-1.366779033387701014e+00
-2.604934692382812500e+00,-1.110632792115211487e-01,3.005526778406963917e+00,-1.012270623745238796e+00,-1.318595513285845788e+00
-2.647751331329345703e+00,-1.120144873857498169e-01,2.992384032956802553e+00,-9.659190249161317965e-01,-1.270411993183990340e+00
-2.690898418426513672e+00,-1.130073145031929016e-01,2.977024021888622585e+00,-9.202542405416535010e-01,-1.222228473082135114e+00
-2.734393358230590820e+00,-1.140418276190757751e-01,2.959482398898084288e+00,-8.753822678321766526e-01,-1.174044952980279888e+00
-2.778253793716430664e+00,-1.151181086897850037e-01,2.939799881643836876e+00,-8.314072637216771700e-01,-1.125861432878424662e+00
-2.822498321533203125e+00,-1.162358969449996948e-01,2.918022157233584490e+00,-7.884313030984015924e-01,-1.077677912776569213e+00
-2.867145061492919922e+00,-1.173951104283332825e-01,2.894199776175063743e+00,-7.465541418683848685e-01,-1.029494392674713987e+00
-2.912212848663330078e+00,-1.185952723026275635e-01,2.868388035038075046e+00,-7.058729854017933292e-01,-9.813108725728586501e-01
-2.957721233367919922e+00,-1.198357492685317993e-01,2.840646848099952493e+00,-6.664822628995803466e-01,-9.331273524710033129e-01
